Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
92, Papua Barat ,Beras SPHP,2025,Maret,"Rp13,500"
93, Papua Selatan ,Beras SPHP,2025,Maret,-
94, Papua Tengah ,Beras SPHP,2025,Maret,-
95, Papua Pegunungan ,Beras SPHP,2025,Maret,-
96, Papua Barat Daya ,Beras SPHP,2025,Maret,"Rp13,149"
11, Aceh ,Beras Premium,2025,Maret,"Rp14,615"
12, Sumatera Utara ,Beras Premium,2025,Maret,"Rp15,481"
13, Sumatera Barat ,Beras Premium,2025,Maret,"Rp17,174"
14, Riau ,Beras Premium,2025,Maret,"Rp16,220"
15, Jambi ,Beras Premium,2025,Maret,"Rp15,069"
16, Sumatera Selatan ,Beras Premium,2025,Maret,"Rp14,176"
17, Bengkulu ,Beras Premium,2025,Maret,"Rp15,293"
18, Lampung ,Beras Premium,2025,Maret,"Rp14,624"
19, Kepulauan Bangka Belitung ,Beras Premium,2025,Maret,"Rp15,815"
21, Kepulauan Riau ,Beras Premium,2025,Maret,"Rp16,207"
31, DKI Jakarta ,Beras Premium,2025,Maret,"Rp15,513"
32, Jawa Barat ,Beras Premium,2025,Maret,"Rp14,764"
33, Jawa Tengah ,Beras Premium,2025,Maret,"Rp14,758"
34, D.I Yogyakarta ,Beras Premium,2025,Maret,"Rp14,241"
35, Jawa Timur ,Beras Premium,2025,Maret,"Rp14,666"
36, Banten ,Beras Premium,2025,Maret,"Rp14,865"
51, Bali ,Beras Premium,2025,Maret,"Rp15,847"
52, Nusa Tenggara Barat ,Beras Premium,2025,Maret,"Rp15,221"
53, Nusa Tenggara Timur ,Beras Premium,2025,Maret,"Rp15,822"
61, Kalimantan Barat ,Beras Premium,2025,Maret,"Rp17,098"
62, Kalimantan Tengah ,Beras Premium,2025,Maret,"Rp17,433"
63, Kalimantan Selatan ,Beras Premium,2025,Maret,"Rp16,217"
64, Kalimantan Timur ,Beras Premium,2025,Maret,"Rp17,308"
65, Kalimantan Utara ,Beras Premium,2025,Maret,"Rp17,008"
71, Sulawesi Utara ,Beras Premium,2025,Maret,"Rp15,003"
72, Sulawesi Tengah ,Beras Premium,2025,Maret,"Rp15,310"
73, Sulawesi Selatan ,Beras Premium,2025,Maret,"Rp14,566"
74, Sulawesi Tenggara ,Beras Premium,2025,Maret,"Rp15,191"
75, Gorontalo ,Beras Premium,2025,Maret,"Rp15,445"
76, Sulawesi Barat ,Beras Premium,2025,Maret,"Rp14,616"
81, Maluku ,Beras Premium,2025,Maret,"Rp17,349"
82, Maluku Utara ,Beras Premium,2025,Maret,"Rp17,726"
91, Papua ,Beras Premium,2025,Maret,"Rp17,821"
92, Papua Barat ,Beras Premium,2025,Maret,"Rp18,434"
93, Papua Selatan ,Beras Premium,2025,Maret,-
94, Papua Tengah ,Beras Premium,2025,Maret,"Rp18,407"
95, Papua Pegunungan ,Beras Premium,2025,Maret,-
96, Papua Barat Daya ,Beras Premium,2025,Maret,"Rp17,520"
11, Aceh ,Beras Medium,2025,Maret,"Rp13,395"
12, Sumatera Utara ,Beras Medium,2025,Maret,"Rp13,948"
13, Sumatera Barat ,Beras Medium,2025,Maret,"Rp15,364"
14, Riau ,Beras Medium,2025,Maret,"Rp14,295"
15, Jambi ,Beras Medium,2025,Maret,"Rp13,037"
16, Sumatera Selatan ,Beras Medium,2025,Maret,"Rp12,233"
17, Bengkulu ,Beras Medium,2025,Maret,"Rp13,366"
18, Lampung ,Beras Medium,2025,Maret,"Rp13,110"
19, Kepulauan Bangka Belitung ,Beras Medium,2025,Maret,"Rp13,619"
21, Kepulauan Riau ,Beras Medium,2025,Maret,"Rp13,641"
31, DKI Jakarta ,Beras Medium,2025,Maret,"Rp13,206"
32, Jawa Barat ,Beras Medium,2025,Maret,"Rp13,069"
33, Jawa Tengah ,Beras Medium,2025,Maret,"Rp13,166"
34, D.I Yogyakarta ,Beras Medium,2025,Maret,"Rp13,081"
35, Jawa Timur ,Beras Medium,2025,Maret,"Rp12,812"
36, Banten ,Beras Medium,2025,Maret,"Rp12,844"
51, Bali ,Beras Medium,2025,Maret,"Rp13,972"
52, Nusa Tenggara Barat ,Beras Medium,2025,Maret,"Rp13,396"
53, Nusa Tenggara Timur ,Beras Medium,2025,Maret,"Rp13,832"
61, Kalimantan Barat ,Beras Medium,2025,Maret,"Rp14,569"
62, Kalimantan Tengah ,Beras Medium,2025,Maret,"Rp14,537"
63, Kalimantan Selatan ,Beras Medium,2025,Maret,"Rp13,103"
64, Kalimantan Timur ,Beras Medium,2025,Maret,"Rp15,700"
65, Kalimantan Utara ,Beras Medium,2025,Maret,"Rp14,933"
71, Sulawesi Utara ,Beras Medium,2025,Maret,"Rp13,730"
72, Sulawesi Tengah ,Beras Medium,2025,Maret,"Rp13,685"
73, Sulawesi Selatan ,Beras Medium,2025,Maret,"Rp12,962"
74, Sulawesi Tenggara ,Beras Medium,2025,Maret,"Rp13,946"
75, Gorontalo ,Beras Medium,2025,Maret,"Rp13,411"
76, Sulawesi Barat ,Beras Medium,2025,Maret,"Rp13,258"
81, Maluku ,Beras Medium,2025,Maret,"Rp14,923"
82, Maluku Utara ,Beras Medium,2025,Maret,"Rp15,902"
91, Papua ,Beras Medium,2025,Maret,"Rp15,880"
92, Papua Barat ,Beras Medium,2025,Maret,"Rp17,282"
93, Papua Selatan ,Beras Medium,2025,Maret,-
94, Papua Tengah ,Beras Medium,2025,Maret,"Rp15,522"
95, Papua Pegunungan ,Beras Medium,2025,Maret,"Rp20,000"
96, Papua Barat Daya ,Beras Medium,2025,Maret,"Rp15,904"
11, Aceh ,Kedelai Biji Kering,2025,Maret,"Rp10,842"
12, Sumatera Utara ,Kedelai Biji Kering,2025,Maret,"Rp10,555"
13, Sumatera Barat ,Kedelai Biji Kering,2025,Maret,"Rp10,595"
14, Riau ,Kedelai Biji Kering,2025,Maret,"Rp11,391"
15, Jambi ,Kedelai Biji Kering,2025,Maret,"Rp11,671"
16, Sumatera Selatan ,Kedelai Biji Kering,2025,Maret,"Rp9,920"
17, Bengkulu ,Kedelai Biji Kering,2025,Maret,"Rp10,224"
18, Lampung ,Kedelai Biji Kering,2025,Maret,"Rp10,465"
19, Kepulauan Bangka Belitung ,Kedelai Biji Kering,2025,Maret,"Rp10,814"
21, Kepulauan Riau ,Kedelai Biji Kering,2025,Maret,"Rp11,455"
31, DKI Jakarta ,Kedelai Biji Kering,2025,Maret,"Rp9,600"
32, Jawa Barat ,Kedelai Biji Kering,2025,Maret,"Rp9,453"
33, Jawa Tengah ,Kedelai Biji Kering,2025,Maret,"Rp9,555"
34, D.I Yogyakarta ,Kedelai Biji Kering,2025,Maret,"Rp9,506"
35, Jawa Timur ,Kedelai Biji Kering,2025,Maret,"Rp9,672"
36, Banten ,Kedelai Biji Kering,2025,Maret,"Rp10,968"
51, Bali ,Kedelai Biji Kering,2025,Maret,"Rp10,521"
52, Nusa Tenggara Barat ,Kedelai Biji Kering,2025,Maret,"Rp10,496"
53, Nusa Tenggara Timur ,Kedelai Biji Kering,2025,Maret,"Rp11,722"
61, Kalimantan Barat ,Kedelai Biji Kering,2025,Maret,"Rp11,003"
62, Kalimantan Tengah ,Kedelai Biji Kering,2025,Maret,"Rp10,200"
63, Kalimantan Selatan ,Kedelai Biji Kering,2025,Maret,"Rp10,321"
64, Kalimantan Timur ,Kedelai Biji Kering,2025,Maret,"Rp11,480"
65, Kalimantan Utara ,Kedelai Biji Kering,2025,Maret,"Rp11,253"
71, Sulawesi Utara ,Kedelai Biji Kering,2025,Maret,"Rp11,500"
72, Sulawesi Tengah ,Kedelai Biji Kering,2025,Maret,"Rp11,870"
73, Sulawesi Selatan ,Kedelai Biji Kering,2025,Maret,"Rp10,463"
74, Sulawesi Tenggara ,Kedelai Biji Kering,2025,Maret,"Rp11,162"
75, Gorontalo ,Kedelai Biji Kering,2025,Maret,"Rp9,966"
76, Sulawesi Barat ,Kedelai Biji Kering,2025,Maret,"Rp11,791"
81, Maluku ,Kedelai Biji Kering,2025,Maret,"Rp11,929"
82, Maluku Utara ,Kedelai Biji Kering,2025,Maret,"Rp12,418"
91, Papua ,Kedelai Biji Kering,2025,Maret,"Rp14,803"
92, Papua Barat ,Kedelai Biji Kering,2025,Maret,"Rp10,941"
93, Papua Selatan ,Kedelai Biji Kering,2025,Maret,-
94, Papua Tengah ,Kedelai Biji Kering,2025,Maret,"Rp12,103"
95, Papua Pegunungan ,Kedelai Biji Kering,2025,Maret,-
96, Papua Barat Daya ,Kedelai Biji Kering,2025,Maret,"Rp14,063"
11, Aceh ,Bawang Merah,2025,Maret,"Rp37,333"
12, Sumatera Utara ,Bawang Merah,2025,Maret,"Rp37,331"
13, Sumatera Barat ,Bawang Merah,2025,Maret,"Rp32,426"
14, Riau ,Bawang Merah,2025,Maret,"Rp37,180"
15, Jambi ,Bawang Merah,2025,Maret,"Rp34,446"
16, Sumatera Selatan ,Bawang Merah,2025,Maret,"Rp42,721"
17, Bengkulu ,Bawang Merah,2025,Maret,"Rp41,013"
18, Lampung ,Bawang Merah,2025,Maret,"Rp44,337"
19, Kepulauan Bangka Belitung ,Bawang Merah,2025,Maret,"Rp49,868"
21, Kepulauan Riau ,Bawang Merah,2025,Maret,"Rp38,976"
31, DKI Jakarta ,Bawang Merah,2025,Maret,"Rp50,876"
32, Jawa Barat ,Bawang Merah,2025,Maret,"Rp45,707"
33, Jawa Tengah ,Bawang Merah,2025,Maret,"Rp44,751"
34, D.I Yogyakarta ,Bawang Merah,2025,Maret,"Rp44,226"
35, Jawa Timur ,Bawang Merah,2025,Maret,"Rp41,017"
36, Banten ,Bawang Merah,2025,Maret,"Rp46,113"
51, Bali ,Bawang Merah,2025,Maret,"Rp35,041"
52, Nusa Tenggara Barat ,Bawang Merah,2025,Maret,"Rp39,365"
53, Nusa Tenggara Timur ,Bawang Merah,2025,Maret,"Rp38,237"
61, Kalimantan Barat ,Bawang Merah,2025,Maret,"Rp37,999"
62, Kalimantan Tengah ,Bawang Merah,2025,Maret,"Rp42,609"
63, Kalimantan Selatan ,Bawang Merah,2025,Maret,"Rp37,683"
64, Kalimantan Timur ,Bawang Merah,2025,Maret,"Rp43,714"
65, Kalimantan Utara ,Bawang Merah,2025,Maret,"Rp46,441"
71, Sulawesi Utara ,Bawang Merah,2025,Maret,"Rp46,312"
72, Sulawesi Tengah ,Bawang Merah,2025,Maret,"Rp43,064"
73, Sulawesi Selatan ,Bawang Merah,2025,Maret,"Rp35,504"
74, Sulawesi Tenggara ,Bawang Merah,2025,Maret,"Rp42,268"
75, Gorontalo ,Bawang Merah,2025,Maret,"Rp45,569"
76, Sulawesi Barat ,Bawang Merah,2025,Maret,"Rp38,884"
81, Maluku ,Bawang Merah,2025,Maret,"Rp43,883"
82, Maluku Utara ,Bawang Merah,2025,Maret,"Rp52,670"
91, Papua ,Bawang Merah,2025,Maret,"Rp54,845"
92, Papua Barat ,Bawang Merah,2025,Maret,"Rp50,647"
93, Papua Selatan ,Bawang Merah,2025,Maret,-
94, Papua Tengah ,Bawang Merah,2025,Maret,"Rp50,000"
95, Papua Pegunungan ,Bawang Merah,2025,Maret,-
96, Papua Barat Daya ,Bawang Merah,2025,Maret,"Rp51,089"
11, Aceh ,Bawang Putih (Bonggol),2025,Maret,"Rp43,523"
12, Sumatera Utara ,Bawang Putih (Bonggol),2025,Maret,"Rp43,258"
13, Sumatera Barat ,Bawang Putih (Bonggol),2025,Maret,"Rp40,912"
14, Riau ,Bawang Putih (Bonggol),2025,Maret,"Rp41,833"
15, Jambi ,Bawang Putih (Bonggol),2025,Maret,"Rp40,896"
16, Sumatera Selatan ,Bawang Putih (Bonggol),2025,Maret,"Rp43,145"
17, Bengkulu ,Bawang Putih (Bonggol),2025,Maret,"Rp43,786"
18, Lampung ,Bawang Putih (Bonggol),2025,Maret,"Rp42,259"
19, Kepulauan Bangka Belitung ,Bawang Putih (Bonggol),2025,Maret,"Rp44,137"
21, Kepulauan Riau ,Bawang Putih (Bonggol),2025,Maret,"Rp36,918"
31, DKI Jakarta ,Bawang Putih (Bonggol),2025,Maret,"Rp48,207"
32, Jawa Barat ,Bawang Putih (Bonggol),2025,Maret,"Rp43,131"
33, Jawa Tengah ,Bawang Putih (Bonggol),2025,Maret,"Rp40,133"
34, D.I Yogyakarta ,Bawang Putih (Bonggol),2025,Maret,"Rp39,644"
35, Jawa Timur ,Bawang Putih (Bonggol),2025,Maret,"Rp39,425"
36, Banten ,Bawang Putih (Bonggol),2025,Maret,"Rp44,059"
51, Bali ,Bawang Putih (Bonggol),2025,Maret,"Rp39,358"
52, Nusa Tenggara Barat ,Bawang Putih (Bonggol),2025,Maret,"Rp42,379"
53, Nusa Tenggara Timur ,Bawang Putih (Bonggol),2025,Maret,"Rp47,467"
61, Kalimantan Barat ,Bawang Putih (Bonggol),2025,Maret,"Rp45,302"
62, Kalimantan Tengah ,Bawang Putih (Bonggol),2025,Maret,"Rp44,988"
63, Kalimantan Selatan ,Bawang Putih (Bonggol),2025,Maret,"Rp41,077"
64, Kalimantan Timur ,Bawang Putih (Bonggol),2025,Maret,"Rp45,230"
65, Kalimantan Utara ,Bawang Putih (Bonggol),2025,Maret,"Rp45,527"
71, Sulawesi Utara ,Bawang Putih (Bonggol),2025,Maret,"Rp48,260"
72, Sulawesi Tengah ,Bawang Putih (Bonggol),2025,Maret,"Rp48,995"
73, Sulawesi Selatan ,Bawang Putih (Bonggol),2025,Maret,"Rp43,526"
74, Sulawesi Tenggara ,Bawang Putih (Bonggol),2025,Maret,"Rp49,210"
75, Gorontalo ,Bawang Putih (Bonggol),2025,Maret,"Rp48,435"
76, Sulawesi Barat ,Bawang Putih (Bonggol),2025,Maret,"Rp44,777"
81, Maluku ,Bawang Putih (Bonggol),2025,Maret,"Rp46,494"
82, Maluku Utara ,Bawang Putih (Bonggol),2025,Maret,"Rp56,069"
91, Papua ,Bawang Putih (Bonggol),2025,Maret,"Rp55,013"
92, Papua Barat ,Bawang Putih (Bonggol),2025,Maret,"Rp54,148"
93, Papua Selatan ,Bawang Putih (Bonggol),2025,Maret,-
94, Papua Tengah ,Bawang Putih (Bonggol),2025,Maret,"Rp56,188"
95, Papua Pegunungan ,Bawang Putih (Bonggol),2025,Maret,-
96, Papua Barat Daya ,Bawang Putih (Bonggol),2025,Maret,"Rp52,881"
11, Aceh ,Cabai Merah Keriting,2025,Maret,"Rp39,161"
12, Sumatera Utara ,Cabai Merah Keriting,2025,Maret,"Rp38,989"
13, Sumatera Barat ,Cabai Merah Keriting,2025,Maret,"Rp43,030"
14, Riau ,Cabai Merah Keriting,2025,Maret,"Rp51,473"
15, Jambi ,Cabai Merah Keriting,2025,Maret,"Rp37,031"
16, Sumatera Selatan ,Cabai Merah Keriting,2025,Maret,"Rp48,708"
17, Bengkulu ,Cabai Merah Keriting,2025,Maret,"Rp43,896"
18, Lampung ,Cabai Merah Keriting,2025,Maret,"Rp45,696"
19, Kepulauan Bangka Belitung ,Cabai Merah Keriting,2025,Maret,"Rp59,970"
21, Kepulauan Riau ,Cabai Merah Keriting,2025,Maret,"Rp72,879"
31, DKI Jakarta ,Cabai Merah Keriting,2025,Maret,"Rp58,912"
32, Jawa Barat ,Cabai Merah Keriting,2025,Maret,"Rp52,445"
33, Jawa Tengah ,Cabai Merah Keriting,2025,Maret,"Rp43,594"
34, D.I Yogyakarta ,Cabai Merah Keriting,2025,Maret,"Rp48,314"
35, Jawa Timur ,Cabai Merah Keriting,2025,Maret,"Rp43,974"
36, Banten ,Cabai Merah Keriting,2025,Maret,"Rp50,556"
51, Bali ,Cabai Merah Keriting,2025,Maret,"Rp52,470"
52, Nusa Tenggara Barat ,Cabai Merah Keriting,2025,Maret,"Rp71,288"
53, Nusa Tenggara Timur ,Cabai Merah Keriting,2025,Maret,"Rp60,831"
61, Kalimantan Barat ,Cabai Merah Keriting,2025,Maret,"Rp91,378"
62, Kalimantan Tengah ,Cabai Merah Keriting,2025,Maret,"Rp87,516"
63, Kalimantan Selatan ,Cabai Merah Keriting,2025,Maret,"Rp70,727"
64, Kalimantan Timur ,Cabai Merah Keriting,2025,Maret,"Rp66,004"
65, Kalimantan Utara ,Cabai Merah Keriting,2025,Maret,"Rp81,744"
71, Sulawesi Utara ,Cabai Merah Keriting,2025,Maret,"Rp45,773"
72, Sulawesi Tengah ,Cabai Merah Keriting,2025,Maret,"Rp45,840"
73, Sulawesi Selatan ,Cabai Merah Keriting,2025,Maret,"Rp40,833"
74, Sulawesi Tenggara ,Cabai Merah Keriting,2025,Maret,"Rp58,543"
75, Gorontalo ,Cabai Merah Keriting,2025,Maret,"Rp47,998"
76, Sulawesi Barat ,Cabai Merah Keriting,2025,Maret,"Rp47,266"
81, Maluku ,Cabai Merah Keriting,2025,Maret,"Rp64,354"
82, Maluku Utara ,Cabai Merah Keriting,2025,Maret,"Rp62,971"
91, Papua ,Cabai Merah Keriting,2025,Maret,"Rp62,962"
92, Papua Barat ,Cabai Merah Keriting,2025,Maret,"Rp59,327"
93, Papua Selatan ,Cabai Merah Keriting,2025,Maret,-
94, Papua Tengah ,Cabai Merah Keriting,2025,Maret,"Rp60,327"
95, Papua Pegunungan ,Cabai Merah Keriting,2025,Maret,"Rp83,929"
96, Papua Barat Daya ,Cabai Merah Keriting,2025,Maret,"Rp68,453"
11, Aceh ,Cabai Rawit Merah,2025,Maret,"Rp41,250"
12, Sumatera Utara ,Cabai Rawit Merah,2025,Maret,"Rp53,158"
13, Sumatera Barat ,Cabai Rawit Merah,2025,Maret,"Rp56,446"
14, Riau ,Cabai Rawit Merah,2025,Maret,"Rp74,173"
15, Jambi ,Cabai Rawit Merah,2025,Maret,"Rp86,927"
16, Sumatera Selatan ,Cabai Rawit Merah,2025,Maret,"Rp78,177"
17, Bengkulu ,Cabai Rawit Merah,2025,Maret,"Rp73,740"
18, Lampung ,Cabai Rawit Merah,2025,Maret,"Rp66,043"
19, Kepulauan Bangka Belitung ,Cabai Rawit Merah,2025,Maret,"Rp89,473"
21, Kepulauan Riau ,Cabai Rawit Merah,2025,Maret,"Rp90,748"
31, DKI Jakarta ,Cabai Rawit Merah,2025,Maret,"Rp106,858"
32, Jawa Barat ,Cabai Rawit Merah,2025,Maret,"Rp95,341"
33, Jawa Tengah ,Cabai Rawit Merah,2025,Maret,"Rp83,744"
34, D.I Yogyakarta ,Cabai Rawit Merah,2025,Maret,"Rp84,803"
35, Jawa Timur ,Cabai Rawit Merah,2025,Maret,"Rp83,791"
36, Banten ,Cabai Rawit Merah,2025,Maret,"Rp97,382"
51, Bali ,Cabai Rawit Merah,2025,Maret,"Rp85,601"
52, Nusa Tenggara Barat ,Cabai Rawit Merah,2025,Maret,"Rp112,141"
53, Nusa Tenggara Timur ,Cabai Rawit Merah,2025,Maret,"Rp58,747"
61, Kalimantan Barat ,Cabai Rawit Merah,2025,Maret,"Rp112,165"
62, Kalimantan Tengah ,Cabai Rawit Merah,2025,Maret,"Rp116,310"
63, Kalimantan Selatan ,Cabai Rawit Merah,2025,Maret,"Rp101,855"
64, Kalimantan Timur ,Cabai Rawit Merah,2025,Maret,"Rp103,296"
65, Kalimantan Utara ,Cabai Rawit Merah,2025,Maret,"Rp129,256"
71, Sulawesi Utara ,Cabai Rawit Merah,2025,Maret,"Rp95,415"
72, Sulawesi Tengah ,Cabai Rawit Merah,2025,Maret,"Rp73,749"
73, Sulawesi Selatan ,Cabai Rawit Merah,2025,Maret,"Rp70,992"
74, Sulawesi Tenggara ,Cabai Rawit Merah,2025,Maret,"Rp68,308"
75, Gorontalo ,Cabai Rawit Merah,2025,Maret,"Rp86,408"
76, Sulawesi Barat ,Cabai Rawit Merah,2025,Maret,"Rp75,462"
81, Maluku ,Cabai Rawit Merah,2025,Maret,"Rp70,772"
82, Maluku Utara ,Cabai Rawit Merah,2025,Maret,"Rp99,072"
91, Papua ,Cabai Rawit Merah,2025,Maret,"Rp75,978"
92, Papua Barat ,Cabai Rawit Merah,2025,Maret,"Rp67,942"
93, Papua Selatan ,Cabai Rawit Merah,2025,Maret,-
94, Papua Tengah ,Cabai Rawit Merah,2025,Maret,"Rp65,565"
95, Papua Pegunungan ,Cabai Rawit Merah,2025,Maret,"Rp97,500"
96, Papua Barat Daya ,Cabai Rawit Merah,2025,Maret,"Rp69,344"
11, Aceh ,Daging Sapi Murni,2025,Maret,"Rp152,813"
12, Sumatera Utara ,Daging Sapi Murni,2025,Maret,"Rp130,113"
13, Sumatera Barat ,Daging Sapi Murni,2025,Maret,"Rp143,518"
14, Riau ,Daging Sapi Murni,2025,Maret,"Rp147,040"
15, Jambi ,Daging Sapi Murni,2025,Maret,"Rp137,229"
16, Sumatera Selatan ,Daging Sapi Murni,2025,Maret,"Rp138,718"
17, Bengkulu ,Daging Sapi Murni,2025,Maret,"Rp137,149"
18, Lampung ,Daging Sapi Murni,2025,Maret,"Rp135,231"
19, Kepulauan Bangka Belitung ,Daging Sapi Murni,2025,Maret,"Rp143,571"
21, Kepulauan Riau ,Daging Sapi Murni,2025,Maret,"Rp159,327"
31, DKI Jakarta ,Daging Sapi Murni,2025,Maret,"Rp138,431"
32, Jawa Barat ,Daging Sapi Murni,2025,Maret,"Rp136,235"
33, Jawa Tengah ,Daging Sapi Murni,2025,Maret,"Rp132,032"
34, D.I Yogyakarta ,Daging Sapi Murni,2025,Maret,"Rp135,436"
35, Jawa Timur ,Daging Sapi Murni,2025,Maret,"Rp118,531"
36, Banten ,Daging Sapi Murni,2025,Maret,"Rp134,734"
51, Bali ,Daging Sapi Murni,2025,Maret,"Rp119,925"
52, Nusa Tenggara Barat ,Daging Sapi Murni,2025,Maret,"Rp122,506"
53, Nusa Tenggara Timur ,Daging Sapi Murni,2025,Maret,"Rp113,980"
61, Kalimantan Barat ,Daging Sapi Murni,2025,Maret,"Rp155,251"
62, Kalimantan Tengah ,Daging Sapi Murni,2025,Maret,"Rp156,383"
63, Kalimantan Selatan ,Daging Sapi Murni,2025,Maret,"Rp155,300"
64, Kalimantan Timur ,Daging Sapi Murni,2025,Maret,"Rp156,849"
65, Kalimantan Utara ,Daging Sapi Murni,2025,Maret,"Rp164,333"
71, Sulawesi Utara ,Daging Sapi Murni,2025,Maret,"Rp132,379"
72, Sulawesi Tengah ,Daging Sapi Murni,2025,Maret,"Rp134,258"
73, Sulawesi Selatan ,Daging Sapi Murni,2025,Maret,"Rp124,170"
74, Sulawesi Tenggara ,Daging Sapi Murni,2025,Maret,"Rp136,361"
75, Gorontalo ,Daging Sapi Murni,2025,Maret,"Rp135,204"
76, Sulawesi Barat ,Daging Sapi Murni,2025,Maret,"Rp127,061"
81, Maluku ,Daging Sapi Murni,2025,Maret,"Rp123,298"
82, Maluku Utara ,Daging Sapi Murni,2025,Maret,"Rp133,162"
91, Papua ,Daging Sapi Murni,2025,Maret,"Rp146,974"
92, Papua Barat ,Daging Sapi Murni,2025,Maret,"Rp124,571"
93, Papua Selatan ,Daging Sapi Murni,2025,Maret,-
94, Papua Tengah ,Daging Sapi Murni,2025,Maret,"Rp161,705"
95, Papua Pegunungan ,Daging Sapi Murni,2025,Maret,"Rp170,000"
96, Papua Barat Daya ,Daging Sapi Murni,2025,Maret,"Rp153,015"
11, Aceh ,Daging Ayam Ras,2025,Maret,"Rp30,343"
12, Sumatera Utara ,Daging Ayam Ras,2025,Maret,"Rp33,011"
13, Sumatera Barat ,Daging Ayam Ras,2025,Maret,"Rp35,974"
14, Riau ,Daging Ayam Ras,2025,Maret,"Rp33,165"
15, Jambi ,Daging Ayam Ras,2025,Maret,"Rp34,594"
16, Sumatera Selatan ,Daging Ayam Ras,2025,Maret,"Rp33,645"
17, Bengkulu ,Daging Ayam Ras,2025,Maret,"Rp34,670"
18, Lampung ,Daging Ayam Ras,2025,Maret,"Rp35,661"
19, Kepulauan Bangka Belitung ,Daging Ayam Ras,2025,Maret,"Rp35,561"
21, Kepulauan Riau ,Daging Ayam Ras,2025,Maret,"Rp40,863"
31, DKI Jakarta ,Daging Ayam Ras,2025,Maret,"Rp38,782"
32, Jawa Barat ,Daging Ayam Ras,2025,Maret,"Rp36,865"
33, Jawa Tengah ,Daging Ayam Ras,2025,Maret,"Rp35,994"
34, D.I Yogyakarta ,Daging Ayam Ras,2025,Maret,"Rp34,471"
35, Jawa Timur ,Daging Ayam Ras,2025,Maret,"Rp35,158"
36, Banten ,Daging Ayam Ras,2025,Maret,"Rp37,564"
51, Bali ,Daging Ayam Ras,2025,Maret,"Rp39,943"
52, Nusa Tenggara Barat ,Daging Ayam Ras,2025,Maret,"Rp38,681"
53, Nusa Tenggara Timur ,Daging Ayam Ras,2025,Maret,"Rp43,800"
61, Kalimantan Barat ,Daging Ayam Ras,2025,Maret,"Rp40,592"
62, Kalimantan Tengah ,Daging Ayam Ras,2025,Maret,"Rp41,094"
63, Kalimantan Selatan ,Daging Ayam Ras,2025,Maret,"Rp33,928"
64, Kalimantan Timur ,Daging Ayam Ras,2025,Maret,"Rp39,546"
65, Kalimantan Utara ,Daging Ayam Ras,2025,Maret,"Rp47,643"
71, Sulawesi Utara ,Daging Ayam Ras,2025,Maret,"Rp37,521"
72, Sulawesi Tengah ,Daging Ayam Ras,2025,Maret,"Rp35,242"
73, Sulawesi Selatan ,Daging Ayam Ras,2025,Maret,"Rp28,617"
74, Sulawesi Tenggara ,Daging Ayam Ras,2025,Maret,"Rp33,313"
75, Gorontalo ,Daging Ayam Ras,2025,Maret,"Rp34,337"
76, Sulawesi Barat ,Daging Ayam Ras,2025,Maret,"Rp32,475"
81, Maluku ,Daging Ayam Ras,2025,Maret,"Rp44,426"
82, Maluku Utara ,Daging Ayam Ras,2025,Maret,"Rp47,257"
91, Papua ,Daging Ayam Ras,2025,Maret,"Rp44,431"
92, Papua Barat ,Daging Ayam Ras,2025,Maret,"Rp47,140"
93, Papua Selatan ,Daging Ayam Ras,2025,Maret,-
94, Papua Tengah ,Daging Ayam Ras,2025,Maret,"Rp44,109"
95, Papua Pegunungan ,Daging Ayam Ras,2025,Maret,"Rp50,000"
96, Papua Barat Daya ,Daging Ayam Ras,2025,Maret,"Rp45,379"
11, Aceh ,Telur Ayam Ras,2025,Maret,"Rp25,544"
12, Sumatera Utara ,Telur Ayam Ras,2025,Maret,"Rp27,730"
13, Sumatera Barat ,Telur Ayam Ras,2025,Maret,"Rp29,483"
14, Riau ,Telur Ayam Ras,2025,Maret,"Rp28,283"
15, Jambi ,Telur Ayam Ras,2025,Maret,"Rp27,779"
16, Sumatera Selatan ,Telur Ayam Ras,2025,Maret,"Rp28,011"
17, Bengkulu ,Telur Ayam Ras,2025,Maret,"Rp28,076"
18, Lampung ,Telur Ayam Ras,2025,Maret,"Rp29,178"
19, Kepulauan Bangka Belitung ,Telur Ayam Ras,2025,Maret,"Rp31,545"
21, Kepulauan Riau ,Telur Ayam Ras,2025,Maret,"Rp30,784"
31, DKI Jakarta ,Telur Ayam Ras,2025,Maret,"Rp29,020"
32, Jawa Barat ,Telur Ayam Ras,2025,Maret,"Rp28,979"
33, Jawa Tengah ,Telur Ayam Ras,2025,Maret,"Rp28,035"
34, D.I Yogyakarta ,Telur Ayam Ras,2025,Maret,"Rp27,893"
35, Jawa Timur ,Telur Ayam Ras,2025,Maret,"Rp27,563"
36, Banten ,Telur Ayam Ras,2025,Maret,"Rp28,827"
51, Bali ,Telur Ayam Ras,2025,Maret,"Rp27,730"
52, Nusa Tenggara Barat ,Telur Ayam Ras,2025,Maret,"Rp31,355"
53, Nusa Tenggara Timur ,Telur Ayam Ras,2025,Maret,"Rp32,456"
61, Kalimantan Barat ,Telur Ayam Ras,2025,Maret,"Rp31,814"
62, Kalimantan Tengah ,Telur Ayam Ras,2025,Maret,"Rp32,037"
